country_or_area,element,year,unit,value,value_footnotes,category
Papua New Guinea,Yield,1997,Hg/Ha,1.00E+05,Fc,maize_green
Papua New Guinea,Yield,1996,Hg/Ha,1.00E+05,Fc,maize_green
Papua New Guinea,Yield,1995,Hg/Ha,1.00E+05,Fc,maize_green
Papua New Guinea,Yield,1994,Hg/Ha,1.00E+05,Fc,maize_green
Papua New Guinea,Yield,1993,Hg/Ha,100106,Fc,maize_green
Papua New Guinea,Yield,1992,Hg/Ha,100108,Fc,maize_green
Papua New Guinea,Yield,1991,Hg/Ha,1.00E+05,Fc,maize_green
Papua New Guinea,Yield,1990,Hg/Ha,1.00E+05,Fc,maize_green
Papua New Guinea,Yield,1989,Hg/Ha,1.00E+05,Fc,maize_green
Papua New Guinea,Yield,1988,Hg/Ha,1.00E+05,Fc,maize_green
Papua New Guinea,Yield,1987,Hg/Ha,1.00E+05,Fc,maize_green
Papua New Guinea,Yield,1986,Hg/Ha,1.00E+05,Fc,maize_green
Papua New Guinea,Yield,1985,Hg/Ha,1.00E+05,Fc,maize_green
Papua New Guinea,Yield,1984,Hg/Ha,1.00E+05,Fc,maize_green
Papua New Guinea,Yield,1983,Hg/Ha,1.00E+05,Fc,maize_green
Papua New Guinea,Yield,1982,Hg/Ha,1.00E+05,Fc,maize_green
Papua New Guinea,Yield,1981,Hg/Ha,1.00E+05,Fc,maize_green
Papua New Guinea,Production Quantity,2007,tonnes,235000,F ,maize_green
Papua New Guinea,Production Quantity,2006,tonnes,235000,F ,maize_green
Papua New Guinea,Production Quantity,2005,tonnes,235000,F ,maize_green
Papua New Guinea,Production Quantity,2004,tonnes,235000,F ,maize_green
Papua New Guinea,Production Quantity,2003,tonnes,230000,F ,maize_green
Papua New Guinea,Production Quantity,2002,tonnes,230000,F ,maize_green
Papua New Guinea,Production Quantity,2001,tonnes,230000,F ,maize_green
Papua New Guinea,Production Quantity,2000,tonnes,225000,F ,maize_green
Papua New Guinea,Production Quantity,1999,tonnes,220000,F ,maize_green
Papua New Guinea,Production Quantity,1998,tonnes,215000,F ,maize_green
Papua New Guinea,Production Quantity,1997,tonnes,210000,F ,maize_green
Papua New Guinea,Production Quantity,1996,tonnes,204000,F ,maize_green
Papua New Guinea,Production Quantity,1995,tonnes,198000,F ,maize_green
Papua New Guinea,Production Quantity,1994,tonnes,194000,F ,maize_green
Papua New Guinea,Production Quantity,1993,tonnes,188200,F ,maize_green
Papua New Guinea,Production Quantity,1992,tonnes,184200,F ,maize_green
Papua New Guinea,Production Quantity,1991,tonnes,180000,F ,maize_green
Papua New Guinea,Production Quantity,1990,tonnes,175000,F ,maize_green
Papua New Guinea,Production Quantity,1989,tonnes,170000,F ,maize_green
Papua New Guinea,Production Quantity,1988,tonnes,166000,F ,maize_green
Papua New Guinea,Production Quantity,1987,tonnes,165000,F ,maize_green
Papua New Guinea,Production Quantity,1986,tonnes,160000,F ,maize_green
Papua New Guinea,Production Quantity,1985,tonnes,155000,F ,maize_green
Papua New Guinea,Production Quantity,1984,tonnes,150000,F ,maize_green
Papua New Guinea,Production Quantity,1983,tonnes,145000,F ,maize_green
Papua New Guinea,Production Quantity,1982,tonnes,140000,F ,maize_green
Papua New Guinea,Production Quantity,1981,tonnes,135000,F ,maize_green
Peru,Area Harvested,2007,Ha,41321,,maize_green
Peru,Area Harvested,2006,Ha,42080,,maize_green
Peru,Area Harvested,2005,Ha,41758,,maize_green
Peru,Area Harvested,2004,Ha,45617,,maize_green
Peru,Area Harvested,2003,Ha,47419,,maize_green
Peru,Area Harvested,2002,Ha,46079,,maize_green
Peru,Area Harvested,2001,Ha,45681,,maize_green
Peru,Area Harvested,2000,Ha,45498,,maize_green
Peru,Area Harvested,1999,Ha,43190,,maize_green
Peru,Area Harvested,1998,Ha,38951,,maize_green
Peru,Area Harvested,1997,Ha,34069,,maize_green
Peru,Area Harvested,1996,Ha,27582,,maize_green
Peru,Area Harvested,1995,Ha,31300,,maize_green
Peru,Area Harvested,1994,Ha,28127,,maize_green
Peru,Area Harvested,1993,Ha,22204,,maize_green
Peru,Area Harvested,1992,Ha,19684,,maize_green
Peru,Area Harvested,1991,Ha,21039,,maize_green
Peru,Area Harvested,1990,Ha,20812,,maize_green
Peru,Area Harvested,1989,Ha,22354,,maize_green
Peru,Area Harvested,1988,Ha,21730,,maize_green
Peru,Area Harvested,1987,Ha,23537,,maize_green
Peru,Area Harvested,1986,Ha,20797,,maize_green
Peru,Area Harvested,1985,Ha,20664,,maize_green
Peru,Area Harvested,1984,Ha,20282,,maize_green
Peru,Area Harvested,1983,Ha,19292,,maize_green
Peru,Area Harvested,1982,Ha,20731,,maize_green
Peru,Area Harvested,1981,Ha,18600,,maize_green
Peru,Yield,2007,Hg/Ha,80408,Fc,maize_green
Peru,Yield,2006,Hg/Ha,85693,Fc,maize_green
Peru,Yield,2005,Hg/Ha,84137,Fc,maize_green
Peru,Yield,2004,Hg/Ha,82842,Fc,maize_green
Peru,Yield,2003,Hg/Ha,85856,Fc,maize_green
Peru,Yield,2002,Hg/Ha,86725,Fc,maize_green
Peru,Yield,2001,Hg/Ha,80873,Fc,maize_green
Peru,Yield,2000,Hg/Ha,81421,Fc,maize_green
Peru,Yield,1999,Hg/Ha,80654,Fc,maize_green
Peru,Yield,1998,Hg/Ha,76440,Fc,maize_green
Peru,Yield,1997,Hg/Ha,69196,Fc,maize_green
Peru,Yield,1996,Hg/Ha,73501,Fc,maize_green
Peru,Yield,1995,Hg/Ha,70109,Fc,maize_green
Peru,Yield,1994,Hg/Ha,69555,Fc,maize_green
Peru,Yield,1993,Hg/Ha,78126,Fc,maize_green
Peru,Yield,1992,Hg/Ha,79996,Fc,maize_green
Peru,Yield,1991,Hg/Ha,80345,Fc,maize_green
Peru,Yield,1990,Hg/Ha,77831,Fc,maize_green
Peru,Yield,1989,Hg/Ha,81066,Fc,maize_green
Peru,Yield,1988,Hg/Ha,76170,Fc,maize_green
Peru,Yield,1987,Hg/Ha,68696,Fc,maize_green
Peru,Yield,1986,Hg/Ha,69758,Fc,maize_green
Peru,Yield,1985,Hg/Ha,69936,Fc,maize_green
Peru,Yield,1984,Hg/Ha,64309,Fc,maize_green
Peru,Yield,1983,Hg/Ha,61078,Fc,maize_green
Peru,Yield,1982,Hg/Ha,68997,Fc,maize_green
Peru,Yield,1981,Hg/Ha,66626,Fc,maize_green
Peru,Production Quantity,2007,tonnes,332255,,maize_green
Peru,Production Quantity,2006,tonnes,360600,,maize_green
Peru,Production Quantity,2005,tonnes,351341,,maize_green
Peru,Production Quantity,2004,tonnes,377904,,maize_green
Peru,Production Quantity,2003,tonnes,407123,,maize_green
Peru,Production Quantity,2002,tonnes,399621,,maize_green
Peru,Production Quantity,2001,tonnes,369437,,maize_green
Peru,Production Quantity,2000,tonnes,370451,,maize_green
Peru,Production Quantity,1999,tonnes,348346,,maize_green
Peru,Production Quantity,1998,tonnes,297743,,maize_green
Peru,Production Quantity,1997,tonnes,235744,,maize_green
Peru,Production Quantity,1996,tonnes,202732,,maize_green
Peru,Production Quantity,1995,tonnes,219443,,maize_green
Peru,Production Quantity,1994,tonnes,195640,,maize_green
Peru,Production Quantity,1993,tonnes,173472,,maize_green
Peru,Production Quantity,1992,tonnes,157466,,maize_green
Peru,Production Quantity,1991,tonnes,169039,,maize_green
Peru,Production Quantity,1990,tonnes,161983,,maize_green
Peru,Production Quantity,1989,tonnes,181215,,maize_green
Peru,Production Quantity,1988,tonnes,165518,,maize_green
Peru,Production Quantity,1987,tonnes,161691,,maize_green
Peru,Production Quantity,1986,tonnes,145077,,maize_green
Peru,Production Quantity,1985,tonnes,144516,,maize_green
Peru,Production Quantity,1984,tonnes,130432,,maize_green
Peru,Production Quantity,1983,tonnes,117833,,maize_green
Peru,Production Quantity,1982,tonnes,143038,,maize_green
Peru,Production Quantity,1981,tonnes,123926,,maize_green
Poland,Area Harvested,2007,Ha,1490,,maize_green
Poland,Area Harvested,2006,Ha,1393,,maize_green
Poland,Area Harvested,2005,Ha,1297,,maize_green
Poland,Area Harvested,2004,Ha,1256,,maize_green
Poland,Area Harvested,2003,Ha,1046,,maize_green
Poland,Area Harvested,2002,Ha,900,F ,maize_green
Poland,Area Harvested,2001,Ha,1300,F ,maize_green
Poland,Area Harvested,2000,Ha,1300,F ,maize_green
Poland,Area Harvested,1999,Ha,1300,F ,maize_green
Poland,Area Harvested,1998,Ha,1300,F ,maize_green
Poland,Area Harvested,1997,Ha,1200,F ,maize_green
Poland,Area Harvested,1996,Ha,1300,F ,maize_green
Poland,Area Harvested,1995,Ha,1500,F ,maize_green
Poland,Area Harvested,1994,Ha,1400,F ,maize_green
Poland,Area Harvested,1993,Ha,1400,F ,maize_green
Poland,Area Harvested,1992,Ha,1400,F ,maize_green
Poland,Area Harvested,1991,Ha,1400,F ,maize_green
Poland,Area Harvested,1990,Ha,1300,F ,maize_green
Poland,Area Harvested,1989,Ha,0,NR,maize_green
Poland,Area Harvested,1988,Ha,0,NR,maize_green
Poland,Area Harvested,1987,Ha,0,NR,maize_green
Poland,Area Harvested,1986,Ha,0,NR,maize_green
Poland,Area Harvested,1985,Ha,0,NR,maize_green
Poland,Area Harvested,1984,Ha,0,NR,maize_green
Poland,Area Harvested,1983,Ha,0,NR,maize_green
Poland,Area Harvested,1982,Ha,0,NR,maize_green
Poland,Area Harvested,1981,Ha,0,NR,maize_green
Poland,Yield,2007,Hg/Ha,122040,Fc,maize_green
Poland,Yield,2006,Hg/Ha,106030,Fc,maize_green
Poland,Yield,2005,Hg/Ha,122667,Fc,maize_green
Poland,Yield,2004,Hg/Ha,102500,Fc,maize_green
Poland,Yield,2003,Hg/Ha,104933,Fc,maize_green
Poland,Yield,2002,Hg/Ha,114444,Fc,maize_green
Poland,Yield,2001,Hg/Ha,93846,Fc,maize_green
Poland,Yield,2000,Hg/Ha,1.00E+05,Fc,maize_green
Poland,Yield,1999,Hg/Ha,93846,Fc,maize_green
Poland,Yield,1998,Hg/Ha,76923,Fc,maize_green
Poland,Yield,1997,Hg/Ha,95833,Fc,maize_green
Poland,Yield,1996,Hg/Ha,92307,Fc,maize_green
Poland,Yield,1995,Hg/Ha,86666,Fc,maize_green
Poland,Yield,1994,Hg/Ha,84285,Fc,maize_green
Poland,Yield,1993,Hg/Ha,96428,Fc,maize_green
Poland,Yield,1992,Hg/Ha,75000,Fc,maize_green
Poland,Yield,1991,Hg/Ha,94285,Fc,maize_green
Poland,Yield,1990,Hg/Ha,95384,Fc,maize_green
Poland,Yield,1989,Hg/Ha,0,NR,maize_green
Poland,Yield,1988,Hg/Ha,0,NR,maize_green
Poland,Yield,1987,Hg/Ha,0,NR,maize_green
Poland,Yield,1986,Hg/Ha,0,NR,maize_green
Poland,Yield,1985,Hg/Ha,0,NR,maize_green
Poland,Yield,1984,Hg/Ha,0,NR,maize_green
Poland,Yield,1983,Hg/Ha,0,NR,maize_green
Poland,Yield,1982,Hg/Ha,0,NR,maize_green
Poland,Yield,1981,Hg/Ha,0,NR,maize_green
Poland,Production Quantity,2007,tonnes,18184,,maize_green
Poland,Production Quantity,2006,tonnes,14770,,maize_green
Poland,Production Quantity,2005,tonnes,15910,,maize_green
Poland,Production Quantity,2004,tonnes,12874,,maize_green
Poland,Production Quantity,2003,tonnes,10976,,maize_green
Poland,Production Quantity,2002,tonnes,10300,F ,maize_green
Poland,Production Quantity,2001,tonnes,12200,F ,maize_green
Poland,Production Quantity,2000,tonnes,13000,F ,maize_green
Poland,Production Quantity,1999,tonnes,12200,F ,maize_green
Poland,Production Quantity,1998,tonnes,10000,F ,maize_green
Poland,Production Quantity,1997,tonnes,11500,F ,maize_green
Poland,Production Quantity,1996,tonnes,12000,F ,maize_green
Poland,Production Quantity,1995,tonnes,13000,F ,maize_green
Poland,Production Quantity,1994,tonnes,11800,F ,maize_green
Poland,Production Quantity,1993,tonnes,13500,F ,maize_green
Poland,Production Quantity,1992,tonnes,10500,F ,maize_green
Poland,Production Quantity,1991,tonnes,13200,F ,maize_green
Poland,Production Quantity,1990,tonnes,12400,F ,maize_green
Poland,Production Quantity,1989,tonnes,0,NR,maize_green
Poland,Production Quantity,1988,tonnes,0,NR,maize_green
Poland,Production Quantity,1987,tonnes,0,NR,maize_green
Poland,Production Quantity,1986,tonnes,0,NR,maize_green
Poland,Production Quantity,1985,tonnes,0,NR,maize_green
Poland,Production Quantity,1984,tonnes,0,NR,maize_green
Poland,Production Quantity,1983,tonnes,0,NR,maize_green
Poland,Production Quantity,1982,tonnes,0,NR,maize_green
Poland,Production Quantity,1981,tonnes,0,NR,maize_green
Polynesia +,Area Harvested,2007,Ha,66,A ,maize_green
Polynesia +,Area Harvested,2006,Ha,61,A ,maize_green
Polynesia +,Area Harvested,2005,Ha,56,A ,maize_green
Polynesia +,Area Harvested,2004,Ha,56,A ,maize_green
Polynesia +,Area Harvested,2003,Ha,56,A ,maize_green
Polynesia +,Area Harvested,2002,Ha,56,A ,maize_green
Polynesia +,Area Harvested,2001,Ha,56,A ,maize_green
Polynesia +,Area Harvested,2000,Ha,56,A ,maize_green
Polynesia +,Area Harvested,1999,Ha,55,A ,maize_green
Polynesia +,Area Harvested,1998,Ha,52,A ,maize_green
Polynesia +,Area Harvested,1997,Ha,55,A ,maize_green
Polynesia +,Area Harvested,1996,Ha,53,A ,maize_green
Polynesia +,Area Harvested,1995,Ha,58,A ,maize_green
Polynesia +,Area Harvested,1994,Ha,58,A ,maize_green
Polynesia +,Area Harvested,1993,Ha,60,A ,maize_green
Polynesia +,Area Harvested,1992,Ha,58,A ,maize_green
Polynesia +,Area Harvested,1991,Ha,61,A ,maize_green
Polynesia +,Area Harvested,1990,Ha,63,A ,maize_green
Polynesia +,Area Harvested,1989,Ha,65,A ,maize_green
Polynesia +,Area Harvested,1988,Ha,63,A ,maize_green
Polynesia +,Area Harvested,1987,Ha,61,A ,maize_green
Polynesia +,Area Harvested,1986,Ha,59,A ,maize_green
Polynesia +,Area Harvested,1985,Ha,57,A ,maize_green
Polynesia +,Area Harvested,1984,Ha,55,A ,maize_green
Polynesia +,Area Harvested,1983,Ha,51,A ,maize_green
Polynesia +,Area Harvested,1982,Ha,51,A ,maize_green
Polynesia +,Area Harvested,1981,Ha,50,A ,maize_green
Polynesia +,Yield,2007,Hg/Ha,16060,A ,maize_green
Polynesia +,Yield,2006,Hg/Ha,16557,A ,maize_green
Polynesia +,Yield,2005,Hg/Ha,17142,A ,maize_green
Polynesia +,Yield,2004,Hg/Ha,17142,A ,maize_green
Polynesia +,Yield,2003,Hg/Ha,17500,A ,maize_green
Polynesia +,Yield,2002,Hg/Ha,17142,A ,maize_green
Polynesia +,Yield,2001,Hg/Ha,17142,A ,maize_green
Polynesia +,Yield,2000,Hg/Ha,17142,A ,maize_green
Polynesia +,Yield,1999,Hg/Ha,17454,A ,maize_green
Polynesia +,Yield,1998,Hg/Ha,17692,A ,maize_green
Polynesia +,Yield,1997,Hg/Ha,16363,A ,maize_green
Polynesia +,Yield,1996,Hg/Ha,15094,A ,maize_green
Polynesia +,Yield,1995,Hg/Ha,14310,A ,maize_green
Polynesia +,Yield,1994,Hg/Ha,14310,A ,maize_green
Polynesia +,Yield,1993,Hg/Ha,14166,A ,maize_green
Polynesia +,Yield,1992,Hg/Ha,14137,A ,maize_green
Polynesia +,Yield,1991,Hg/Ha,13278,A ,maize_green
Polynesia +,Yield,1990,Hg/Ha,12698,A ,maize_green
Polynesia +,Yield,1989,Hg/Ha,10307,A ,maize_green
Polynesia +,Yield,1988,Hg/Ha,12222,A ,maize_green
Polynesia +,Yield,1987,Hg/Ha,12131,A ,maize_green
Polynesia +,Yield,1986,Hg/Ha,12033,A ,maize_green
Polynesia +,Yield,1985,Hg/Ha,11929,A ,maize_green
Polynesia +,Yield,1984,Hg/Ha,11454,A ,maize_green
Polynesia +,Yield,1983,Hg/Ha,11764,A ,maize_green
Polynesia +,Yield,1982,Hg/Ha,11372,A ,maize_green
Polynesia +,Yield,1981,Hg/Ha,11000,A ,maize_green
Polynesia +,Production Quantity,2007,tonnes,106,A ,maize_green
Polynesia +,Production Quantity,2006,tonnes,101,A ,maize_green
Polynesia +,Production Quantity,2005,tonnes,96,A ,maize_green
Polynesia +,Production Quantity,2004,tonnes,96,A ,maize_green
Polynesia +,Production Quantity,2003,tonnes,98,A ,maize_green
Polynesia +,Production Quantity,2002,tonnes,96,A ,maize_green
Polynesia +,Production Quantity,2001,tonnes,96,A ,maize_green
Polynesia +,Production Quantity,2000,tonnes,96,A ,maize_green
Polynesia +,Production Quantity,1999,tonnes,96,A ,maize_green
Polynesia +,Production Quantity,1998,tonnes,92,A ,maize_green
Polynesia +,Production Quantity,1997,tonnes,90,A ,maize_green
Polynesia +,Production Quantity,1996,tonnes,80,A ,maize_green
Polynesia +,Production Quantity,1995,tonnes,83,A ,maize_green
Polynesia +,Production Quantity,1994,tonnes,83,A ,maize_green
Polynesia +,Production Quantity,1993,tonnes,85,A ,maize_green
Polynesia +,Production Quantity,1992,tonnes,82,A ,maize_green
Polynesia +,Production Quantity,1991,tonnes,81,A ,maize_green
Polynesia +,Production Quantity,1990,tonnes,80,A ,maize_green
Polynesia +,Production Quantity,1989,tonnes,67,A ,maize_green
Polynesia +,Production Quantity,1988,tonnes,77,A ,maize_green
Polynesia +,Production Quantity,1987,tonnes,74,A ,maize_green
Polynesia +,Production Quantity,1986,tonnes,71,A ,maize_green
Polynesia +,Production Quantity,1985,tonnes,68,A ,maize_green
Polynesia +,Production Quantity,1984,tonnes,63,A ,maize_green
Polynesia +,Production Quantity,1983,tonnes,60,A ,maize_green
Polynesia +,Production Quantity,1982,tonnes,58,A ,maize_green
Polynesia +,Production Quantity,1981,tonnes,55,A ,maize_green
Puerto Rico,Area Harvested,2007,Ha,660,F ,maize_green
Puerto Rico,Area Harvested,2006,Ha,655,F ,maize_green
Puerto Rico,Area Harvested,2005,Ha,654,,maize_green
Puerto Rico,Area Harvested,2004,Ha,756,,maize_green
Puerto Rico,Area Harvested,2003,Ha,65,,maize_green
Puerto Rico,Area Harvested,2002,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,2001,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,2000,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,1999,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,1998,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,1997,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,1996,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,1995,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,1994,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,1993,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,1992,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,1991,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,1990,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,1989,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,1988,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,1987,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,1986,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,1985,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,1984,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,1983,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,1982,Ha,0,NR,maize_green
Puerto Rico,Area Harvested,1981,Ha,0,NR,maize_green
Puerto Rico,Yield,2007,Hg/Ha,8636,Fc,maize_green
Puerto Rico,Yield,2006,Hg/Ha,8396,Fc,maize_green
Puerto Rico,Yield,2005,Hg/Ha,8394,Fc,maize_green
Puerto Rico,Yield,2004,Hg/Ha,8399,Fc,maize_green
Puerto Rico,Yield,2003,Hg/Ha,8307,Fc,maize_green
Puerto Rico,Yield,2002,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,2001,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,2000,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,1999,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,1998,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,1997,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,1996,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,1995,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,1994,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,1993,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,1992,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,1991,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,1990,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,1989,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,1988,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,1987,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,1986,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,1985,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,1984,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,1983,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,1982,Hg/Ha,0,NR,maize_green
Puerto Rico,Yield,1981,Hg/Ha,0,NR,maize_green
Puerto Rico,Production Quantity,2007,tonnes,570,F ,maize_green
Puerto Rico,Production Quantity,2006,tonnes,550,F ,maize_green
Puerto Rico,Production Quantity,2005,tonnes,549,,maize_green
Puerto Rico,Production Quantity,2004,tonnes,635,,maize_green
Puerto Rico,Production Quantity,2003,tonnes,54,,maize_green
Puerto Rico,Production Quantity,2002,tonnes,0,NR,maize_green
Puerto Rico,Production Quantity,2001,tonnes,0,NR,maize_green
Puerto Rico,Production Quantity,2000,tonnes,0,NR,maize_green
Puerto Rico,Production Quantity,1999,tonnes,0,NR,maize_green
